task,comment,topic,pred_topic
clinc,that's true,yes,yes
clinc,that's correct,yes,alarms
clinc,that checks out,yes,assistant capabilities
clinc,that's right,yes,alarms
clinc,affirmative,yes,yes
clinc,"yes, that is factual",yes,yes
clinc,"yes, that happens to be correct",yes,yes
clinc,that would be correct,yes,alarms
clinc,thats right,yes,alarms
clinc,"yes, this is true",yes,yes
clinc,sure,yes,assistant capabilities
clinc,okay,yes,greetings
clinc,definitely,yes,assistant capabilities
clinc,roger that,yes,greetings
clinc,i agree,yes,yes
clinc,absolutely,yes,maybe
clinc,you're right,yes,alarms
clinc,"yes, that's right",yes,yes
clinc,please let's do it,yes,alarms
clinc,yes please,yes,yes
clinc,can we please,yes,cancel
clinc,"yes, please",yes,yes
clinc,ya,yes,greetings
clinc,yup,yes,maybe
clinc,great,yes,assistant capabilities
clinc,what are some interesting things i can do while in raleigh,travel suggestion,travel suggestions
clinc,can you help me pick some fun things to do in london during my trip,travel suggestion,travel suggestions
clinc,"help me plan my traveling itinerary for my trip to madrid, i want to see lots of sights!",travel suggestion,travel suggestions
clinc,help me pick a new location to travel to,travel suggestion,travel suggestions
clinc,can you do some research about the best places to travel,travel suggestion,travel suggestions
clinc,tell me some fun activities to do in oklahoma city,travel suggestion,travel suggestions
clinc,what are some popular tourist activities in mexico city,travel suggestion,travel suggestions
clinc,i am itching to travel but don't know where to go,travel suggestion,travel suggestions
clinc,give me some recommendations of good tourist attractions in montreal,travel suggestion,travel suggestions
clinc,tell me some fun tourist attractions in london,travel suggestion,travel suggestions
clinc,give me some ideas of what to do during my trip to dallas,travel suggestion,travel suggestions
clinc,find out the best tourist attractions to visit in moscow,travel suggestion,travel suggestions
clinc,i want some suggestions for tourist activities in dublin,travel suggestion,travel suggestions
clinc,i am traveling to paris soon and would like some suggestions of what to do and see,travel suggestion,travel suggestions
clinc,what are some local attractions in portland,travel suggestion,travel suggestions
clinc,what sorts of activities should i get up to while i am in dublin,travel suggestion,travel suggestions
clinc,i want to explore a new place but don't know where i should go do you have any ideas,travel suggestion,travel suggestions
clinc,please give me some ideas of fun tourist activities to do while i am in paris,travel suggestion,travel suggestions
clinc,can you throw out some suggestions to me of places to travel to,travel suggestion,travel suggestions
clinc,suggest some things for me to do while i am in los angeles,travel suggestion,travel suggestions
clinc,let me know some things to do in phoenix,travel suggestion,travel suggestions
clinc,let me know some things i can do in dallas,travel suggestion,nearest locations
clinc,i wanna know some things to do in phoenix,travel suggestion,travel suggestions
clinc,i would like to do some things in phoenix,travel suggestion,travel suggestions
clinc,tell me some things to do in phoenix,travel suggestion,travel suggestions
clinc,what are some fun silly things to do in new jersey,travel suggestion,fun facts
clinc,what are some cool tourist attractions in england,travel suggestion,travel suggestions
clinc,what are some fun local experiences in canada,travel suggestion,travel suggestions
clinc,what are some fun tourist things to do in mumbai,travel suggestion,travel suggestions
clinc,what are some fun cheap activities to do in colorado,travel suggestion,travel suggestions
clinc,which insurance plan to i have,insurance,health insurance plan details
clinc,do you know which insurance plan i have,insurance,health insurance plan details
clinc,what kind of insurance plan am i in,insurance,health insurance plan details
clinc,what health coverage do i have,insurance,health insurance plan details
clinc,what are the details on my health care plan,insurance,health insurance plan details
clinc,which insurance plan am i enrolled in,insurance,health insurance plan details
clinc,what is my health insurance,insurance,health insurance plan details
clinc,what insurance plan am i enrolled in,insurance,health insurance plan details
clinc,check on my health care plan,insurance,health insurance plan details
clinc,what's my health insurance plan,insurance,health insurance plan details
clinc,what sort of health benefits do i have,insurance,health insurance plan details
clinc,"which health plan do i have, again",insurance,health insurance plan details
clinc,tell me about my health benefits,insurance,health insurance plan details
clinc,what's the name of my health insurance plan,insurance,health insurance plan details
